[20:57:39] Payload Node: 02  PM10: 2.80  PM2.5: 2.20  lat: -1000.000000, lng: -1000.000000
[20:58:43] Payload Node: 02  PM10: 3.00  PM2.5: 2.80  lat: -1000.000000, lng: -1000.000000
[20:59:47] Payload Node: 02  PM10: 2.30  PM2.5: 2.10  lat: -1000.000000, lng: -1000.000000
[21:00:51] Payload Node: 02  PM10: 2.90  PM2.5: 2.60  lat: -1000.000000, lng: -1000.000000
[21:01:57] Payload Node: 02  PM10: 2.30  PM2.5: 2.10  lat: -1000.000000, lng: -1000.000000
[21:03:01] Payload Node: 02  PM10: 3.50  PM2.5: 1.90  lat: -1000.000000, lng: -1000.000000
[21:04:05] Payload Node: 02  PM10: 2.90  PM2.5: 2.70  lat: -1000.000000, lng: -1000.000000
[21:05:07] Payload Node: 02  PM10: 2.30  PM2.5: 2.10  lat: -1000.000000, lng: -1000.000000
[21:06:11] Payload Node: 02  PM10: 2.20  PM2.5: 2.10  lat: -1000.000000, lng: -1000.000000
[21:07:15] Payload Node: 02  PM10: 2.60  PM2.5: 2.40  lat: -1000.000000, lng: -1000.000000
[21:08:19] Payload Node: 02  PM10: 2.50  PM2.5: 2.40  lat: -1000.000000, lng: -1000.000000
[21:09:23] Payload Node: 02  PM10: 2.40  PM2.5: 2.30  lat: -1000.000000, lng: -1000.000000
[21:10:27] Payload Node: 02  PM10: 2.60  PM2.5: 2.50  lat: -1000.000000, lng: -1000.000000
[21:11:31] Payload Node: 02  PM10: 2.40  PM2.5: 2.30  lat: -1000.000000, lng: -1000.000000
[21:12:33] Payload Node: 02  PM10: 1.80  PM2.5: 1.70  lat: -1000.000000, lng: -1000.000000
[21:13:37] Payload Node: 02  PM10: 2.30  PM2.5: 2.20  lat: -1000.000000, lng: -1000.000000
[21:14:41] Payload Node: 02  PM10: 2.10  PM2.5: 2.00  lat: -1000.000000, lng: -1000.000000
[21:15:45] Payload Node: 02  PM10: 2.10  PM2.5: 2.00  lat: -1000.000000, lng: -1000.000000
[21:16:49] Payload Node: 02  PM10: 2.40  PM2.5: 2.30  lat: -1000.000000, lng: -1000.000000
[21:17:53] Payload Node: 02  PM10: 2.80  PM2.5: 2.60  lat: -1000.000000, lng: -1000.000000
[21:18:57] Payload Node: 02  PM10: 2.20  PM2.5: 2.10  lat: -1000.000000, lng: -1000.000000
[21:20:01] Payload Node: 02  PM10: 2.30  PM2.5: 2.20  lat: -1000.000000, lng: -1000.000000
[21:21:03] Payload Node: 02  PM10: 2.60  PM2.5: 2.40  lat: -1000.000000, lng: -1000.000000
[21:22:07] Payload Node: 02  PM10: 2.20  PM2.5: 2.10  lat: -1000.000000, lng: -1000.000000
[21:23:11] Payload Node: 02  PM10: 2.60  PM2.5: 2.40  lat: -1000.000000, lng: -1000.000000
